index,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,timestamp,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Air temperature [K]_lag_1,Air temperature [K]_lag_5,Process temperature [K]_lag_1,Process temperature [K]_lag_5,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_5,Torque [Nm]_lag_1,Torque [Nm]_lag_5,Air temperature [K]_change,Process temperature [K]_change,Rotational speed [rpm]_change,Torque [Nm]_change
8881,0,298.0,309.2,1520,37.9,89,0,2025-01-06 21:08:00,298.04,309.21,1546.5,38.589999999999996,0.06992058991213392,0.0737864788451363,143.4869332029877,7.991446816579812,0.0048888888936608026,0.005444444460363746,20588.499999998658,63.8632222222236,298.0,298.1,309.2,309.3,1458.0,1752.0,39.8,25.2,0.0,0.0,62.0,-1.8999999999999986
8882,1,298.0,309.2,1378,49.7,94,0,2025-01-06 21:09:00,298.05,309.21999999999997,1522.9,39.75,0.052704627714933686,0.06324555332952,150.39315143981273,8.721015486232837,0.0027777777825697563,0.004000000015957158,22618.099999998445,76.05611111111297,298.0,298.1,309.2,309.2,1520.0,1460.0,37.9,45.8,0.0,0.0,-142.0,11.800000000000004
8883,2,297.9,309.2,1529,38.1,96,0,2025-01-06 21:10:00,298.04,309.23,1520.1,39.92,0.06992058991213392,0.048304589319529766,149.94773163412856,8.664845962598381,0.0048888888936608026,0.002333333349328429,22484.32222222064,75.07955555555748,298.0,298.1,309.2,309.2,1378.0,1802.0,49.7,26.9,-0.10000000000002274,0.0,151.0,-11.600000000000001
8884,1,298.0,309.2,1527,32.4,99,0,2025-01-06 21:11:00,298.03000000000003,309.21999999999997,1528.5,38.629999999999995,0.06749485580624746,0.042163702324811585,147.48126057984695,8.734866277676508,0.004555555560306138,0.0017777777937353217,21750.722222220717,76.29788888889026,297.9,298.0,309.2,309.2,1529.0,1527.0,38.1,39.5,0.10000000000002274,0.0,-2.0,-5.700000000000003
8885,2,298.0,309.2,1438,42.9,101,0,2025-01-06 21:12:00,298.02000000000004,309.2099999999999,1539.1,37.82,0.06324555324075519,0.03162277685340015,135.07648039371674,7.784143426793338,0.004000000004729199,0.0010000000159199403,18245.655555554145,60.592888888889924,298.0,298.0,309.2,309.2,1527.0,1458.0,32.4,39.8,0.0,0.0,-89.0,10.5
8886,1,297.9,309.0,1583,36.7,104,0,2025-01-06 21:13:00,298.0,309.18,1522.2,38.97,0.06666666670183138,0.06324555332835476,114.48221598910554,6.447230240791723,0.004444444449133073,0.004000000015809765,13106.17777777621,41.5667777777793,298.0,298.0,309.2,309.2,1438.0,1520.0,42.9,37.9,-0.10000000000002274,-0.19999999999998863,145.0,-6.199999999999996
8887,1,297.8,308.9,1530,37.6,106,0,2025-01-06 21:14:00,297.96999999999997,309.15,1529.2,38.15,0.08232726026295009,0.10801234504614157,112.37714279256579,5.987069399965327,0.006777777782403522,0.011666666682366744,12628.622222220722,35.84500000000118,297.9,298.0,309.0,309.2,1583.0,1378.0,36.7,49.7,-0.0999999999999659,-0.10000000000002274,-53.0,0.8999999999999986
8888,2,297.7,308.9,1530,39.1,108,0,2025-01-06 21:15:00,297.92999999999995,309.12,1502.0,39.37,0.105934990568571,0.13165611778007877,59.47922139517311,4.497666061414709,0.011222222226763228,0.01733333334892197,3537.7777777760193,20.229000000001697,297.8,297.9,308.9,309.2,1530.0,1529.0,37.6,38.1,-0.10000000000002274,0.0,0.0,1.5
8890,1,297.7,308.8,1616,34.2,114,0,2025-01-06 21:16:00,297.9,309.08000000000004,1510.9,38.84,0.12472191291040972,0.16193277073420928,69.45734102469336,4.783815306728548,0.015555555560031829,0.026222222237657983,4824.322222220551,22.884888888890355,297.7,298.0,308.9,309.2,1530.0,1527.0,39.1,32.4,0.0,-0.0999999999999659,86.0,-4.899999999999999
8891,2,297.7,308.9,1681,28.3,116,0,2025-01-06 21:17:00,297.87,309.04999999999995,1533.2,37.69,0.13374935100141114,0.16499158232329034,84.70970034967591,5.801427027512844,0.017888888893298677,0.02722222223754309,7175.733333331884,33.656555555556515,297.7,298.0,308.8,309.2,1616.0,1438.0,34.2,42.9,0.0,0.0999999999999659,65.0,-5.900000000000002
8892,1,297.6,308.8,1475,43.0,119,0,2025-01-06 21:18:00,297.83,309.01,1528.7,38.2,0.14944341182417684,0.17288403310905476,86.6616024161326,6.04115515076022,0.022333333337650516,0.029888888904052738,7510.233333331838,36.495555555556734,297.7,297.9,308.9,309.0,1681.0,1583.0,28.3,36.7,-0.0999999999999659,-0.0999999999999659,-206.0,14.7
8893,1,297.5,308.7,1371,46.5,121,0,2025-01-06 21:19:00,297.78,308.96,1528.0,37.879999999999995,0.16865480855476617,0.18378731673526552,88.03155999727628,5.416805126435583,0.028444444448644825,0.033777777792748806,7749.555555554052,29.34177777777881,297.6,297.8,308.8,308.9,1475.0,1530.0,43.0,37.6,-0.10000000000002274,-0.10000000000002274,-104.0,3.5
8894,2,297.5,308.7,1546,38.0,123,0,2025-01-06 21:20:00,297.73999999999995,308.90999999999997,1529.7,37.870000000000005,0.18378731670571585,0.1791957341174469,88.21696737777742,5.416446149357521,0.033777777781887106,0.032111111125890726,7782.233333331847,29.33788888888991,297.5,297.7,308.7,308.9,1371.0,1530.0,46.5,39.1,0.0,0.0,175.0,-8.5
8895,0,297.4,308.6,1461,40.1,126,0,2025-01-06 21:21:00,297.67999999999995,308.85,1523.1,38.64,0.18737959097800883,0.17159383572550804,90.87042056319416,5.08990285871081,0.035111111115085886,0.029444444458992643,8257.43333333178,25.907111111112478,297.5,297.7,308.7,308.8,1546.0,1616.0,38.0,34.2,-0.10000000000002274,-0.0999999999999659,-85.0,2.1000000000000014
8896,1,297.4,308.7,1638,31.9,131,0,2025-01-06 21:22:00,297.62,308.8,1543.1,37.54,0.16865480855369772,0.12472191295002076,92.0609097886272,5.2529779913662935,0.02844444444828443,0.015555555569912557,8475.211111109755,27.593777777778662,297.4,297.7,308.6,308.9,1461.0,1681.0,40.1,28.3,0.0,0.0999999999999659,177.0,-8.200000000000003
8897,2,297.3,308.7,1577,35.6,133,0,2025-01-06 21:23:00,297.56000000000006,308.77000000000004,1542.5,37.43,0.16465452048096504,0.10593499061435328,91.79112762740061,5.283948439482727,0.027111111114816535,0.011222222236463117,8425.611111109749,27.920111111111947,297.4,297.6,308.7,308.8,1638.0,1475.0,31.9,43.0,-0.0999999999999659,0.0,-61.0,3.700000000000003
8898,1,297.4,308.6,1532,38.7,136,0,2025-01-06 21:24:00,297.52,308.74,1542.7,37.54,0.14757295748677654,0.10749677004302234,91.76304024798979,5.2993081309419585,0.021777777781393955,0.011555555569682425,8420.455555554196,28.08266666666755,297.3,297.5,308.7,308.7,1577.0,1371.0,35.6,46.5,0.0999999999999659,-0.0999999999999659,-45.0,3.1000000000000014
8899,2,297.3,308.5,1710,27.7,138,0,2025-01-06 21:25:00,297.48,308.7,1560.7,36.400000000000006,0.14757295748648463,0.11547005389845363,105.60518716215779,6.093165570265348,0.021777777781307805,0.013333333347311786,11152.455555554376,37.12666666666704,297.4,297.5,308.6,308.7,1532.0,1546.0,38.7,38.0,-0.0999999999999659,-0.10000000000002274,178.0,-11.000000000000004
8900,2,297.3,308.6,1584,29.4,141,0,2025-01-06 21:26:00,297.43999999999994,308.67999999999995,1557.5,35.92,0.1349897115548723,0.11352924250074585,104.21905349363857,6.463538762422138,0.018222222225667627,0.012888888902793159,10861.611111109898,41.777333333333495,297.3,297.4,308.5,308.6,1710.0,1461.0,27.7,40.1,0.0,0.10000000000002274,-126.0,1.6999999999999993
8901,1,297.3,308.6,1446,50.1,144,0,2025-01-06 21:27:00,297.4,308.65,1534.0,38.1,0.10540925535487804,0.0849836586410504,99.67279802767268,7.2378634048086194,0.011111111114469885,0.00722222223601858,9934.66666666523,52.38666666666782,297.3,297.4,308.6,308.7,1584.0,1638.0,29.4,31.9,0.0,0.0,-138.0,20.700000000000003
8902,0,297.4,308.7,1522,46.3,146,0,2025-01-06 21:28:00,297.38,308.64,1538.7,38.43,0.07888106379566347,0.06992058997640813,97.66956764746661,7.554402689822757,0.00622222222553553,0.004888888902648984,9539.344444443055,57.069000000001296,297.3,297.3,308.6,308.7,1446.0,1577.0,50.1,35.6,0.0999999999999659,0.0999999999999659,76.0,-3.8000000000000043
8903,2,297.4,308.7,1382,49.9,151,0,2025-01-06 21:29:00,297.37,308.64,1539.8,38.769999999999996,0.06749485579543049,0.06992058997640813,95.61124991918959,8.020120531097696,0.004555555558845957,0.004888888902648984,9141.51111110973,64.32233333333478,297.4,297.4,308.7,308.6,1522.0,1532.0,46.3,38.7,0.0,0.0,-140.0,3.6000000000000014
8904,1,297.4,308.7,1584,38.2,154,0,2025-01-06 21:30:00,297.36,308.64,1543.6,38.790000000000006,0.05163977798106911,0.06992058997640813,96.63470736058203,8.018236159599725,0.00266666666993411,0.004888888902648984,9338.266666665326,64.29211111111256,297.4,297.3,308.7,308.5,1382.0,1710.0,49.9,27.7,0.0,0.0,202.0,-11.699999999999996
8905,1,297.3,308.6,1385,55.2,156,0,2025-01-06 21:31:00,297.35,308.64,1536.0,40.3,0.052704627700257585,0.06992058997640813,106.35266281991943,9.564982430140216,0.002777777781022759,0.004888888902648984,11310.888888887472,91.48888888889104,297.4,297.3,308.7,308.6,1584.0,1584.0,38.2,29.4,-0.0999999999999659,-0.0999999999999659,-199.0,17.0
8906,1,297.3,308.7,1592,34.4,158,0,2025-01-06 21:32:00,297.34000000000003,308.64,1531.4,40.55,0.05163977798064043,0.06992058997640813,102.37100283879592,9.351321950517184,0.0026666666698898357,0.004888888902648984,10479.82222222076,87.4472222222245,297.3,297.3,308.6,308.6,1385.0,1446.0,55.2,50.1,0.0,0.0999999999999659,207.0,-20.800000000000004
8907,2,297.2,308.6,1404,43.7,160,0,2025-01-06 21:33:00,297.33000000000004,308.63,1514.1,41.36,0.06749485579477452,0.0674948558727267,108.2573579741992,9.224869767222998,0.004555555558757408,0.004555555569280151,11719.655555553909,85.09822222222488,297.3,297.4,308.7,308.7,1592.0,1522.0,34.4,46.3,-0.10000000000002274,-0.0999999999999659,-188.0,9.300000000000004
8908,1,297.2,308.5,1518,44.3,163,0,2025-01-06 21:34:00,297.31,308.62,1512.7,41.92,0.07378647875866183,0.07888106386143433,108.09054846130167,9.215421856865964,0.005444444447602454,0.00622222223591168,11683.566666665005,84.92400000000292,297.2,297.4,308.6,308.7,1404.0,1382.0,43.7,49.9,0.0,-0.10000000000002274,114.0,0.5999999999999943
8909,1,297.1,308.4,1529,40.4,165,0,2025-01-06 21:35:00,297.29,308.61,1494.6,43.19,0.09944289261682465,0.09944289266983525,83.80824674350588,7.805190580633091,0.009888888892001318,0.009888888902544373,7023.822222220363,60.921000000003524,297.2,297.4,308.5,308.7,1518.0,1584.0,44.3,38.2,-0.0999999999999659,-0.10000000000002274,11.0,-3.8999999999999986
8910,1,297.1,308.4,1550,37.0,167,0,2025-01-06 21:36:00,297.27000000000004,308.59000000000003,1491.2,43.95,0.11595018088606054,0.11972190003053172,80.39872856926071,6.588415759666818,0.01344444444751016,0.014333333346920631,6463.955555553659,43.407222222226096,297.1,297.3,308.4,308.6,1529.0,1385.0,40.4,55.2,0.0,0.0,21.0,-3.3999999999999986
8911,1,297.1,308.3,1773,23.8,169,0,2025-01-06 21:37:00,297.25,308.56000000000006,1523.9,41.32,0.12692955177629087,0.15055453058658788,117.7808228117832,8.75402129817443,0.016111111114130102,0.02266666668014783,13872.322222220668,76.63288888889156,297.1,297.3,308.4,308.7,1550.0,1592.0,37.0,34.4,0.0,-0.0999999999999659,223.0,-13.2
8912,1,297.2,308.5,1446,43.7,171,0,2025-01-06 21:38:00,297.23,308.54,1516.3,41.06,0.11595018088566836,0.1429840706437427,120.34122781120972,8.627372459535875,0.013444444447419211,0.0204444444578548,14482.011111109476,74.4315555555581,297.1,297.2,308.3,308.6,1773.0,1404.0,23.8,43.7,0.0999999999999659,0.19999999999998863,-327.0,19.900000000000002
8913,2,297.2,308.5,1487,46.9,173,0,2025-01-06 21:39:00,297.21,308.52000000000004,1526.8,40.76,0.09944289261591006,0.13165611777153371,111.58335200397468,8.332959991637104,0.00988888889181942,0.017333333346671954,12450.84444444292,69.43822222222464,297.2,297.2,308.5,308.5,1446.0,1518.0,43.7,44.3,0.0,0.0,41.0,3.1999999999999957
8914,2,297.3,308.5,1524,49.3,176,0,2025-01-06 21:40:00,297.2,308.5,1520.8,41.87,0.08164965811058365,0.11547005389537764,109.7641916919001,8.685882543274372,0.006666666669575199,0.013333333346601417,12048.17777777619,75.44455555555848,297.2,297.1,308.5,308.4,1487.0,1529.0,46.9,40.4,0.10000000000002274,0.0,37.0,2.3999999999999986
8915,1,297.1,308.3,1403,54.1,179,0,2025-01-06 21:41:00,297.18,308.46999999999997,1522.6,41.760000000000005,0.07888106379280208,0.12516655575603314,107.41218635600063,8.503358813499169,0.00622222222508411,0.01566666667982815,11537.377777776208,72.30711111111398,297.3,297.1,308.5,308.4,1524.0,1550.0,49.3,37.0,-0.19999999999998863,-0.19999999999998863,-121.0,4.800000000000004
8917,2,297.1,308.2,1529,37.9,183,0,2025-01-06 21:42:00,297.15999999999997,308.42,1516.3,42.11,0.06992058989815036,0.1229272594833998,104.70280692405596,8.234541072013043,0.004888888891705327,0.015111111124099106,10962.67777777614,67.8076666666697,297.1,297.1,308.3,308.3,1403.0,1773.0,54.1,23.8,0.0,-0.10000000000002274,126.0,-16.200000000000003
8918,1,297.1,308.2,1402,51.2,186,0,2025-01-06 21:43:00,297.15,308.38,1516.1,42.86,0.07071067813841114,0.12292725948283514,104.94278864642034,8.722537856992655,0.005000000002793975,0.015111111123960281,11012.988888887248,76.08266666667004,297.1,297.2,308.2,308.5,1529.0,1446.0,37.9,43.7,0.0,0.0,-127.0,13.300000000000004
8919,1,297.2,308.3,1693,28.0,188,0,2025-01-06 21:44:00,297.15000000000003,308.36,1533.6,41.23,0.07071067813841114,0.11737877913217007,118.95115710986727,9.870950646552199,0.005000000002793975,0.013777777790558762,14149.377777776326,97.43566666666929,297.1,297.2,308.2,308.5,1402.0,1487.0,51.2,46.9,0.0999999999999659,0.10000000000002274,291.0,-23.200000000000003
8920,1,297.1,308.3,1496,45.8,190,0,2025-01-06 21:45:00,297.15,308.35,1530.3,41.769999999999996,0.07071067813841114,0.1178511302518395,119.54919954190251,9.967731269785995,0.005000000002793975,0.01388888890163604,14292.011111109625,99.35566666666953,297.2,297.3,308.3,308.5,1693.0,1524.0,28.0,49.3,-0.0999999999999659,0.0,-197.0,17.799999999999997
8921,1,297.1,308.1,1633,33.3,192,0,2025-01-06 21:46:00,297.15,308.32,1538.6,41.4,0.07071067813841114,0.13984117980123875,123.87197692240673,10.229695335965259,0.005000000002793975,0.019555555568202387,15344.266666665266,104.64666666666938,297.1,297.1,308.3,308.3,1496.0,1403.0,45.8,54.1,0.0,-0.19999999999998863,137.0,-12.5
8922,1,297.1,308.2,1399,42.6,194,0,2025-01-06 21:47:00,297.15,308.31,1501.2,43.279999999999994,0.07071067813841114,0.1449137675054143,99.25030086715321,8.152409323493353,0.005000000002793975,0.02100000001261327,9850.622222220434,66.46177777778136,297.1,297.1,308.1,308.2,1633.0,1529.0,33.3,37.9,0.0,0.0999999999999659,-234.0,9.300000000000004
8923,2,297.0,308.1,1363,45.3,196,0,2025-01-06 21:48:00,297.13,308.27,1492.9,43.44,0.08232726025156323,0.14181364928520393,107.50653726891997,8.177231261931801,0.006777777780528623,0.020111111123586822,11557.65555555368,66.86711111111477,297.1,297.1,308.2,308.2,1399.0,1402.0,42.6,51.2,-0.10000000000002274,-0.0999999999999659,-36.0,2.6999999999999957
8924,0,297.1,308.2,1527,42.2,199,0,2025-01-06 21:49:00,297.12,308.23999999999995,1496.9,42.970000000000006,0.07888106379196098,0.1173787791304269,108.00560685033568,8.090879639034114,0.006222222224951419,0.013777777790149541,11665.211111109276,65.46233333333679,297.0,297.2,308.1,308.3,1363.0,1693.0,45.3,28.0,0.10000000000002274,0.0999999999999659,164.0,-3.0999999999999943
8925,2,297.2,308.2,1405,42.5,204,0,2025-01-06 21:50:00,297.11,308.21,1485.0,42.29,0.05676462124359977,0.07378647882038081,111.19652272739785,7.779524407057488,0.003222222224929338,0.005444444456710506,12364.666666664707,60.521000000003156,297.1,297.1,308.2,308.3,1527.0,1496.0,42.2,45.8,0.0999999999999659,0.0,-122.0,0.29999999999999716
8926,2,297.3,308.3,1459,59.6,207,1,2025-01-06 21:51:00,297.13,308.21000000000004,1490.6,42.839999999999996,0.08232726025155172,0.07378647882038081,107.97139538887289,8.830653681605222,0.006777777780526729,0.005444444456710506,11657.822222220322,77.98044444444785,297.2,297.1,308.2,308.1,1405.0,1633.0,42.5,33.3,0.10000000000002274,0.10000000000002274,54.0,17.1
8927,2,297.4,308.4,1789,25.0,210,0,2025-01-06 21:52:00,297.15999999999997,308.22999999999996,1516.6,41.55,0.11737877908969666,0.09486832987006483,143.65405977168643,10.429898263059933,0.013777777780587808,0.009000000012335434,20636.488888887256,108.78277777778061,297.3,297.1,308.3,308.2,1459.0,1399.0,59.6,42.6,0.0999999999999659,0.0999999999999659,330.0,-34.6
8928,1,297.4,308.4,1531,41.5,213,0,2025-01-06 21:53:00,297.19,308.25,1529.5,40.58,0.13703203195111327,0.10801234503088739,137.89629758948348,9.868670967595842,0.018777777780650925,0.011666666679071463,19015.388888887388,97.39066666666905,297.4,297.0,308.4,308.1,1789.0,1363.0,25.0,45.3,0.0,0.0,-258.0,16.5
8929,2,297.4,308.4,1620,35.8,215,0,2025-01-06 21:54:00,297.21,308.26,1522.2,41.36,0.15238839268506751,0.11737877913071632,129.98444351365274,9.037108682169096,0.02322222222513834,0.013777777790217485,16895.95555555398,81.66933333333606,297.4,297.1,308.4,308.2,1531.0,1527.0,41.5,42.2,0.0,0.0,89.0,-5.700000000000003
8930,1,297.4,308.4,1571,39.4,0,0,2025-01-06 21:55:00,297.24,308.27,1529.7,40.72,0.15776212755876887,0.12516655575328964,130.4675779222079,8.913510344789483,0.024888888891869257,0.015666666679141364,17021.788888887393,79.45066666666912,297.4,297.2,308.4,308.2,1620.0,1405.0,35.8,42.5,0.0,0.0,-49.0,3.6000000000000014
8931,1,297.4,308.4,1434,39.9,2,0,2025-01-06 21:56:00,297.27,308.29999999999995,1509.8,41.38,0.1567021236569525,0.11547005389241358,128.11609318634265,8.539555023536224,0.024555555558598827,0.013333333345916895,16413.733333331635,72.92400000000275,297.4,297.3,308.4,308.3,1571.0,1459.0,39.4,59.6,0.0,0.0,-137.0,0.5
8932,1,297.4,308.4,1474,43.6,4,0,2025-01-06 21:57:00,297.3,308.32,1517.3,41.480000000000004,0.14907119851039988,0.11352924249524318,123.00230350145904,8.561256397930967,0.022222222225327045,0.012888888901543731,15129.566666665043,73.29511111111391,297.4,297.4,308.4,308.4,1434.0,1789.0,39.9,25.0,0.0,0.0,40.0,3.700000000000003
8933,2,297.3,308.3,1544,41.7,6,0,2025-01-06 21:58:00,297.33000000000004,308.34000000000003,1535.4,41.120000000000005,0.10593499056207335,0.08432740434661734,110.45079346829672,8.457843171347749,0.011222222225386571,0.007111111123837897,12199.377777776339,71.53511111111375,297.4,297.4,308.4,308.4,1474.0,1531.0,43.6,41.5,-0.0999999999999659,-0.0999999999999659,70.0,-1.8999999999999986
8934,1,297.3,308.2,1601,35.7,9,0,2025-01-06 21:59:00,297.34999999999997,308.34,1542.8,40.47,0.07071067814131034,0.08432740434661734,112.2891109789506,8.613948636433436,0.005000000003203983,0.007111111123837897,12608.844444443086,74.20011111111347,297.3,297.4,308.3,308.4,1544.0,1620.0,41.7,35.8,0.0,-0.10000000000002274,57.0,-6.0
8935,1,297.4,308.3,1801,26.9,11,0,2025-01-06 22:00:00,297.37,308.35,1582.4,38.910000000000004,0.04830458918752435,0.07071067820889847,127.13789539096321,9.565499348062257,0.0023333333365754944,0.0050000000127623885,16164.044444443503,91.49877777777947,297.3,297.4,308.2,308.4,1601.0,1571.0,35.7,39.4,0.0999999999999659,0.10000000000002274,200.0,-8.800000000000004
8936,1,297.4,308.3,1465,42.0,13,0,2025-01-06 22:01:00,297.38,308.34999999999997,1583.0,37.15,0.0421637021742513,0.07071067820889847,126.50340355543867,6.446230595385942,0.0017777777810389635,0.0050000000127623885,16003.111111110173,41.5538888888898,297.4,297.4,308.3,308.4,1801.0,1434.0,26.9,39.9,0.0,0.0,-336.0,15.100000000000001
8937,2,297.4,308.4,1340,52.6,15,0,2025-01-06 22:02:00,297.38,308.35,1538.1,39.910000000000004,0.0421637021742513,0.07071067820889847,124.93593914037498,6.57342292028217,0.0017777777810389635,0.0050000000127623885,15608.988888887481,43.20988888889097,297.4,297.4,308.3,308.4,1465.0,1474.0,42.0,43.6,0.0,0.0999999999999659,-125.0,10.600000000000001
8938,2,297.4,308.4,1517,41.0,18,0,2025-01-06 22:03:00,297.38,308.35,1536.7,39.86,0.0421637021742513,0.07071067820889847,125.10266894745433,6.561876425400305,0.0017777777810389635,0.0050000000127623885,15650.677777776356,43.05822222222429,297.4,297.3,308.4,308.3,1340.0,1544.0,52.6,41.7,0.0,0.0,177.0,-11.600000000000001
8939,2,297.3,308.4,1434,44.8,21,0,2025-01-06 22:04:00,297.37,308.35,1518.1,40.760000000000005,0.04830458918752435,0.07071067820889847,125.16873056442448,6.560352294063534,0.0023333333365754944,0.0050000000127623885,15667.211111109491,43.038222222224675,297.4,297.3,308.4,308.2,1517.0,1601.0,41.0,35.7,-0.0999999999999659,0.0,-83.0,3.799999999999997
8941,2,297.3,308.3,1595,32.2,29,0,2025-01-06 22:05:00,297.36,308.34000000000003,1520.5,40.040000000000006,0.05163977798064089,0.06992058996901304,126.51855375573518,7.099170530577805,0.002666666669889884,0.004888888901614846,16006.944444442854,50.398222222224355,297.3,297.4,308.4,308.3,1434.0,1801.0,44.8,26.9,0.0,-0.0999999999999659,161.0,-12.599999999999994
8943,2,297.3,308.4,1449,44.4,34,0,2025-01-06 22:06:00,297.35,308.34000000000003,1522.0,40.489999999999995,0.05270462769987756,0.06992058996901304,125.4635848009674,7.230713811389893,0.002777777780982701,0.004888888901614846,15741.111111109536,52.283222222224545,297.3,297.4,308.3,308.3,1595.0,1465.0,32.2,42.0,0.0,0.0999999999999659,-146.0,12.199999999999996
